Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.1
Vertical Position,-5
,
,
,
Label,
TIME,CH2
-4.92800e-02,-0.351859
-4.92790e-02,-0.351781
-4.92780e-02,-0.352734
-4.92770e-02,-0.352313
-4.92760e-02,-0.353516
-4.92750e-02,-0.353859
-4.92740e-02,-0.353484
-4.92730e-02,-0.353969
-4.92720e-02,-0.352906
-4.92710e-02,-0.353797
-4.92700e-02,-0.353891
-4.92690e-02,-0.352547
-4.92680e-02,-0.353359
-4.92670e-02,-0.353766
-4.92660e-02,-0.353531
-4.92650e-02,-0.351156
-4.92640e-02,-0.354281
-4.92630e-02,-0.352344
-4.92620e-02,-0.353609
-4.92610e-02,-0.353844
-4.92600e-02,-0.352578
-4.92590e-02,-0.353469
-4.92580e-02,-0.351422
-4.92570e-02,-0.353656
-4.92560e-02,-0.354344
-4.92550e-02,-0.353375
-4.92540e-02,-0.354031
-4.92530e-02,-0.352609
-4.92520e-02,-0.353922
-4.92510e-02,-0.354609
-4.92500e-02,-0.353563
-4.92490e-02,-0.353391
-4.92480e-02,-0.352734
-4.92470e-02,-0.351125
-4.92460e-02,-0.352844
-4.92450e-02,-0.352703
-4.92440e-02,-0.353078
-4.92430e-02,-0.354453
-4.92420e-02,-0.353516
-4.92410e-02,-0.353719
-4.92400e-02,-0.355328
-4.92390e-02,-0.353172
-4.92380e-02,-0.353422
-4.92370e-02,-0.354063
-4.92360e-02,-0.354141
-4.92350e-02,-0.353578
-4.92340e-02,-0.353938
-4.92330e-02,-0.353828
-4.92320e-02,-0.355297
-4.92310e-02,-0.355344
