Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.02
Vertical Position,-5
,
,
,
Label,
TIME,CH2
-4.94980e-02,-0.724297
-4.94970e-02,-0.724122
-4.94960e-02,-0.724103
-4.94950e-02,-0.724122
-4.94940e-02,-0.723916
-4.94930e-02,-0.724066
-4.94920e-02,-0.72415
-4.94910e-02,-0.724191
-4.94900e-02,-0.724272
-4.94890e-02,-0.724159
-4.94880e-02,-0.723891
-4.94870e-02,-0.724294
-4.94860e-02,-0.724213
-4.94850e-02,-0.72425
-4.94840e-02,-0.724263
-4.94830e-02,-0.723975
-4.94820e-02,-0.724281
-4.94810e-02,-0.724409
-4.94800e-02,-0.724238
-4.94790e-02,-0.724356
-4.94780e-02,-0.724359
-4.94770e-02,-0.724216
-4.94760e-02,-0.7242
-4.94750e-02,-0.724194
-4.94740e-02,-0.724369
-4.94730e-02,-0.724347
-4.94720e-02,-0.724366
-4.94710e-02,-0.724491
-4.94700e-02,-0.724016
-4.94690e-02,-0.724306
-4.94680e-02,-0.72425
-4.94670e-02,-0.724206
-4.94660e-02,-0.724353
-4.94650e-02,-0.724353
-4.94640e-02,-0.724572
-4.94630e-02,-0.724103
-4.94620e-02,-0.724294
-4.94610e-02,-0.724459
-4.94600e-02,-0.724497
-4.94590e-02,-0.724472
-4.94580e-02,-0.724219
-4.94570e-02,-0.724584
-4.94560e-02,-0.724581
-4.94550e-02,-0.724181
-4.94540e-02,-0.724559
-4.94530e-02,-0.724113
-4.94520e-02,-0.724334
-4.94510e-02,-0.724703
-4.94500e-02,-0.724519
-4.94490e-02,-0.724459
-4.94480e-02,-0.724191
-4.94470e-02,-0.724525
-4.94460e-02,-0.724178
-4.94450e-02,-0.724591
-4.94440e-02,-0.724372
-4.94430e-02,-0.724488
-4.94420e-02,-0.724406
-4.94410e-02,-0.724341
-4.94400e-02,-0.7244
-4.94390e-02,-0.724266
-4.94380e-02,-0.724444
-4.94370e-02,-0.724734
-4.94360e-02,-0.724563
-4.94350e-02,-0.724484
-4.94340e-02,-0.724866
-4.94330e-02,-0.724603
-4.94320e-02,-0.724709
-4.94310e-02,-0.724472
-4.94300e-02,-0.724688
-4.94290e-02,-0.724359
-4.94280e-02,-0.72435
-4.94270e-02,-0.724819
-4.94260e-02,-0.72445
-4.94250e-02,-0.724547
-4.94240e-02,-0.724506
-4.94230e-02,-0.724322
-4.94220e-02,-0.724288
-4.94210e-02,-0.724588
-4.94200e-02,-0.724638
-4.94190e-02,-0.724497
-4.94180e-02,-0.72415
-4.94170e-02,-0.724613
-4.94160e-02,-0.724409
-4.94150e-02,-0.724275
-4.94140e-02,-0.724472
-4.94130e-02,-0.724506
-4.94120e-02,-0.724534
-4.94110e-02,-0.724475
-4.94100e-02,-0.724331
-4.94090e-02,-0.724528
-4.94080e-02,-0.724425
-4.94070e-02,-0.724453
-4.94060e-02,-0.724291
-4.94050e-02,-0.724753
-4.94040e-02,-0.724497
-4.94030e-02,-0.724375
-4.94020e-02,-0.724528
-4.94010e-02,-0.724194
-4.94000e-02,-0.724403
-4.93990e-02,-0.724541
-4.93980e-02,-0.72435
-4.93970e-02,-0.724572
-4.93960e-02,-0.724859
-4.93950e-02,-0.724384
-4.93940e-02,-0.724706
-4.93930e-02,-0.724519
-4.93920e-02,-0.724353
-4.93910e-02,-0.724519
-4.93900e-02,-0.724525
-4.93890e-02,-0.724541
-4.93880e-02,-0.724847
-4.93870e-02,-0.724622
-4.93860e-02,-0.724453
-4.93850e-02,-0.724416
-4.93840e-02,-0.724397
-4.93830e-02,-0.72475
-4.93820e-02,-0.724447
-4.93810e-02,-0.724706
-4.93800e-02,-0.724634
-4.93790e-02,-0.724163
-4.93780e-02,-0.724625
-4.93770e-02,-0.724531
-4.93760e-02,-0.724638
-4.93750e-02,-0.724684
-4.93740e-02,-0.724538
-4.93730e-02,-0.724556
-4.93720e-02,-0.7245
-4.93710e-02,-0.724553
-4.93700e-02,-0.724297
