Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.02
Vertical Position,-5
,
,
,
Label,
TIME,CH2
-4.96620e-02,-0.723566
-4.96610e-02,-0.723316
-4.96600e-02,-0.723191
-4.96590e-02,-0.723191
-4.96580e-02,-0.723159
-4.96570e-02,-0.723478
-4.96560e-02,-0.723372
-4.96550e-02,-0.723447
-4.96540e-02,-0.723369
-4.96530e-02,-0.723134
-4.96520e-02,-0.723344
-4.96510e-02,-0.723288
-4.96500e-02,-0.723344
-4.96490e-02,-0.7233
-4.96480e-02,-0.723256
-4.96470e-02,-0.723384
-4.96460e-02,-0.723344
-4.96450e-02,-0.722959
-4.96440e-02,-0.723659
-4.96430e-02,-0.723175
-4.96420e-02,-0.7233
-4.96410e-02,-0.723338
-4.96400e-02,-0.723266
-4.96390e-02,-0.723328
-4.96380e-02,-0.723303
-4.96370e-02,-0.723578
-4.96360e-02,-0.723369
-4.96350e-02,-0.723441
-4.96340e-02,-0.723456
-4.96330e-02,-0.723359
-4.96320e-02,-0.723794
-4.96310e-02,-0.723425
-4.96300e-02,-0.723431
-4.96290e-02,-0.723266
-4.96280e-02,-0.723556
-4.96270e-02,-0.723531
-4.96260e-02,-0.723534
-4.96250e-02,-0.72345
-4.96240e-02,-0.723497
-4.96230e-02,-0.723803
-4.96220e-02,-0.723303
-4.96210e-02,-0.723563
-4.96200e-02,-0.723591
-4.96190e-02,-0.723494
-4.96180e-02,-0.723372
-4.96170e-02,-0.723584
-4.96160e-02,-0.723353
-4.96150e-02,-0.723781
-4.96140e-02,-0.723756
-4.96130e-02,-0.723516
-4.96120e-02,-0.723516
-4.96110e-02,-0.723569
-4.96100e-02,-0.723647
-4.96090e-02,-0.723778
-4.96080e-02,-0.723622
-4.96070e-02,-0.723453
-4.96060e-02,-0.723488
-4.96050e-02,-0.723741
-4.96040e-02,-0.723263
-4.96030e-02,-0.723816
-4.96020e-02,-0.723781
-4.96010e-02,-0.723678
-4.96000e-02,-0.723756
-4.95990e-02,-0.723572
-4.95980e-02,-0.723859
-4.95970e-02,-0.723647
-4.95960e-02,-0.723638
-4.95950e-02,-0.723822
-4.95940e-02,-0.723388
-4.95930e-02,-0.723509
-4.95920e-02,-0.723541
-4.95910e-02,-0.723297
-4.95900e-02,-0.723644
-4.95890e-02,-0.723772
-4.95880e-02,-0.723772
-4.95870e-02,-0.723922
-4.95860e-02,-0.723834
-4.95850e-02,-0.723441
-4.95840e-02,-0.723572
-4.95830e-02,-0.723759
-4.95820e-02,-0.723519
-4.95810e-02,-0.724034
-4.95800e-02,-0.723769
-4.95790e-02,-0.723956
-4.95780e-02,-0.723934
-4.95770e-02,-0.723903
-4.95760e-02,-0.723922
-4.95750e-02,-0.723791
-4.95740e-02,-0.723866
-4.95730e-02,-0.723666
-4.95720e-02,-0.723888
-4.95710e-02,-0.723725
-4.95700e-02,-0.723925
-4.95690e-02,-0.724109
-4.95680e-02,-0.723922
-4.95670e-02,-0.723634
-4.95660e-02,-0.724041
-4.95650e-02,-0.723966
-4.95640e-02,-0.723981
-4.95630e-02,-0.723684
-4.95620e-02,-0.724094
-4.95610e-02,-0.724047
-4.95600e-02,-0.723747
-4.95590e-02,-0.723619
-4.95580e-02,-0.723956
-4.95570e-02,-0.723806
-4.95560e-02,-0.724178
-4.95550e-02,-0.723666
-4.95540e-02,-0.723947
-4.95530e-02,-0.724125
-4.95520e-02,-0.724031
-4.95510e-02,-0.72385
-4.95500e-02,-0.723944
-4.95490e-02,-0.724147
-4.95480e-02,-0.724291
-4.95470e-02,-0.723838
-4.95460e-02,-0.724009
-4.95450e-02,-0.724341
-4.95440e-02,-0.724216
-4.95430e-02,-0.724081
-4.95420e-02,-0.724247
-4.95410e-02,-0.724075
-4.95400e-02,-0.724309
-4.95390e-02,-0.724156
-4.95380e-02,-0.724241
-4.95370e-02,-0.724075
-4.95360e-02,-0.724116
-4.95350e-02,-0.724481
-4.95340e-02,-0.724309
-4.95330e-02,-0.724131
-4.95320e-02,-0.724247
-4.95310e-02,-0.724544
-4.95300e-02,-0.724141
-4.95290e-02,-0.724406
-4.95280e-02,-0.724259
-4.95270e-02,-0.724125
-4.95260e-02,-0.724378
-4.95250e-02,-0.724206
-4.95240e-02,-0.724363
-4.95230e-02,-0.724513
-4.95220e-02,-0.724422
-4.95210e-02,-0.724284
-4.95200e-02,-0.724591
-4.95190e-02,-0.724478
-4.95180e-02,-0.724213
-4.95170e-02,-0.72455
-4.95160e-02,-0.7244
-4.95150e-02,-0.724509
-4.95140e-02,-0.724566
-4.95130e-02,-0.724513
-4.95120e-02,-0.724491
-4.95110e-02,-0.724447
-4.95100e-02,-0.724431
-4.95090e-02,-0.724631
-4.95080e-02,-0.724713
-4.95070e-02,-0.724647
-4.95060e-02,-0.724375
-4.95050e-02,-0.724663
-4.95040e-02,-0.724459
-4.95030e-02,-0.724669
-4.95020e-02,-0.724572
-4.95010e-02,-0.724597
-4.95000e-02,-0.724666
-4.94990e-02,-0.725022
-4.94980e-02,-0.724716
-4.94970e-02,-0.724778
-4.94960e-02,-0.724259
-4.94950e-02,-0.724675
-4.94940e-02,-0.724603
-4.94930e-02,-0.724684
-4.94920e-02,-0.724663
-4.94910e-02,-0.724481
-4.94900e-02,-0.724734
-4.94890e-02,-0.724913
